<<<<<<< HEAD
秘决 -5.4827064052 -5.36699416899
取经 -5.18167640954 -4.6266314795
方正 -3.81994857352 -5.36699416899
无肥 -5.18167640954 -5.66802416465
结余 -5.18167640954 -5.66802416465
国开银 -5.00558515048 -5.66802416465
门槛 -3.95122748816 -5.66802416465
鱼腩 -5.4827064052 -4.01481165088
机床 -3.95122748816 -5.66802416465
止跌 -4.00558515048 -4.82292612464
愈难 -5.4827064052 -5.36699416899
属实 -5.18167640954 -5.66802416465
占卜师 -5.4827064052 -5.36699416899
无期徒刑 -5.18167640954 -5.66802416465
舍我其谁 -5.00558515048 -4.71378165522
德容争 -5.4827064052 -5.36699416899
巴特 -5.4827064052 -4.30629632864
二氧化锰 -5.18167640954 -5.66802416465
锋利 -5.4827064052 -5.06596417333
绵阳 -3.84923794962 -5.66802416465
印有 -5.4827064052 -5.06596417333
永记 -5.4827064052 -5.36699416899
一跤 -5.4827064052 -5.19090290993
半世纪 -5.4827064052 -5.36699416899
银根紧缩 -4.88064641388 -5.66802416465
服务平台 -4.78373640087 -5.66802416465
桥头堡 -5.18167640954 -5.66802416465
人无远虑 -5.18167640954 -5.66802416465
苏竞 -5.18167640954 -5.66802416465
威风 -5.4827064052 -4.66802416465
比尔盖茨 -5.18167640954 -5.66802416465
尽显 -4.4827064052 -3.62270118587
信贷业务 -4.78373640087 -5.66802416465
君子 -5.4827064052 -4.88987291427
化繁为简 -5.18167640954 -5.66802416465
敌人 -5.18167640954 -4.6266314795
开心 -5.18167640954 -3.66802416465
外汇资金 -4.78373640087 -5.66802416465
小兄弟 -5.4827064052 -5.36699416899
吸筹 -5.00558515048 -5.66802416465
博大精深 -5.4827064052 -4.32560148383
家常菜 -5.4827064052 -5.36699416899
流血 -5.4827064052 -4.55408081235
老朱 -5.4827064052 -4.34580486992
重视 -4.30661514615 -4.58884291861
竞投 -4.63760836519 -5.66802416465
董正 -4.57961641821 -5.66802416465
劳力 -5.4827064052 -5.36699416899
定额 -4.70455515482 -5.66802416465
竞技 -4.88064641388 -4.28781292294
分众传媒 -4.63760836519 -5.66802416465
用水 -5.00558515048 -5.66802416465
开户数 -4.40352515916 -5.66802416465
深达 -5.18167640954 -5.66802416465
宏观调控 -3.85945711481 -5.66802416465
深辽 -5.4827064052 -4.66802416465
苏浙皖 -5.18167640954 -5.66802416465
劳动 -4.40352515916 -5.66802416465
未敢 -5.18167640954 -5.66802416465
外储 -4.27858642255 -5.66802416465
协调官 -5.4827064052 -5.36699416899
劳务 -4.88064641388 -5.66802416465
脱销 -4.88064641388 -5.36699416899
挥手致意 -5.4827064052 -4.36699416899
罪人 -5.4827064052 -3.65518693995
用气 -4.88064641388 -5.66802416465
泡泡 -5.00558515048 -5.66802416465
竞报 -5.4827064052 -4.55408081235
考核 -4.4827064052 -5.19090290993
铜矿 -4.70455515482 -5.66802416465
十字 -5.18167640954 -5.19090290993
感想 -5.4827064052 -5.06596417333
泪如泉涌 -5.4827064052 -4.82292612464
只进 -5.4827064052 -5.36699416899
咧嘴一笑 -5.4827064052 -5.36699416899
毫无道理 -5.18167640954 -5.19090290993
作协 -5.18167640954 -5.66802416465
挺拔 -5.4827064052 -5.19090290993
利信达 -5.00558515048 -5.66802416465
丝丝 -5.4827064052 -4.88987291427
保加利亚 -5.00558515048 -4.6266314795
贪欲 -5.4827064052 -5.19090290993
德桑蒂斯 -5.4827064052 -5.36699416899
偏见 -5.00558515048 -5.66802416465
划归 -5.18167640954 -5.66802416465
夺回来 -5.18167640954 -5.19090290993
研发 -4.10249516349 -5.66802416465
艰难 -4.08476639653 -3.79879244492
进步 -4.63760836519 -3.82917507392
七条 -5.18167640954 -5.66802416465
塔利班 -5.18167640954 -5.66802416465
爱徒 -5.4827064052 -4.4919329056
导演 -4.70455515482 -4.09982244059
摆迷魂阵 -5.4827064052 -5.06596417333
狂笑 -5.4827064052 -5.06596417333
施暴 -5.4827064052 -5.06596417333
全线贯通 -5.18167640954 -5.66802416465
等离子 -4.78373640087 -5.66802416465
巨无霸 -4.52846389576 -4.96905416032
吞吐量 -4.57961641821 -5.66802416465
想不到 -5.18167640954 -5.36699416899
汇报 -5.4827064052 -5.36699416899
国际舞台 -5.18167640954 -5.66802416465
中巴 -5.18167640954 -4.3892705637
杨继学 -5.00558515048 -5.66802416465
清清白白 -5.4827064052 -5.36699416899
经营策略 -5.18167640954 -5.66802416465
转播权 -5.4827064052 -5.19090290993
团费 -5.18167640954 -5.66802416465
中工 -5.18167640954 -5.66802416465
悬湖 -4.78373640087 -5.66802416465
志愿军 -4.88064641388 -5.66802416465
明松 -5.4827064052 -5.36699416899
电邮 -5.4827064052 -5.36699416899
冬眠 -5.00558515048 -5.66802416465
猫腻 -5.4827064052 -5.36699416899
港胞 -5.4827064052 -5.36699416899
欧洲联盟 -5.4827064052 -4.96905416032
套话 -5.00558515048 -5.66802416465
董事会 -2.60533505933 -5.19090290993
爱恋 -5.4827064052 -5.36699416899
阿联酋 -5.00558515048 -4.88987291427
松日 -5.18167640954 -5.66802416465
大中城市 -4.27858642255 -5.66802416465
集优 -5.18167640954 -5.66802416465
集会 -5.00558515048 -5.66802416465
奖项 -5.4827064052 -4.82292612464
大未 -5.00558515048 -5.66802416465
大木 -5.4827064052 -5.19090290993
帮凶 -5.4827064052 -5.19090290993
市场需求 -5.18167640954 -5.66802416465
凯莫 -5.4827064052 -4.96905416032
深能源 -5.18167640954 -5.66802416465
爱恨 -5.4827064052 -5.36699416899
恒升 -4.40352515916 -5.66802416465
格局 -3.40715944381 -4.16287418633
四川省 -4.25225748383 -5.66802416465
护花使者 -5.4827064052 -5.36699416899
首尔 -5.18167640954 -5.36699416899
压倒性 -5.4827064052 -4.96905416032
救球 -5.4827064052 -3.34787787854
符莫雷 -5.4827064052 -5.06596417333
首尝 -5.18167640954 -4.96905416032
宣布 -3.66979304856 -3.44271488293
钝刀 -5.4827064052 -4.96905416032
暗流 -4.70455515482 -4.463904182
逾越 -5.4827064052 -5.36699416899
孝心 -5.00558515048 -4.96905416032
第四第五 -5.4827064052 -5.36699416899
兴奋 -5.4827064052 -3.47769246648
压垮 -4.78373640087 -5.36699416899
怒气 -5.4827064052 -4.96905416032
平前 -5.4827064052 -5.36699416899
已近尾声 -5.00558515048 -5.36699416899
道富 -5.18167640954 -5.66802416465
师助 -5.4827064052 -5.36699416899
容易 -4.33657836953 -4.4919329056
中国电信 -3.53331639856 -5.66802416465
见光死 -4.63760836519 -5.66802416465
雅辛 -5.4827064052 -4.71378165522
磨难 -5.4827064052 -4.82292612464
原药 -5.18167640954 -5.66802416465
批次 -4.52846389576 -5.66802416465
哈欠 -5.4827064052 -5.19090290993
恭维 -5.4827064052 -4.76493417766
两部委 -4.4827064052 -5.66802416465
炒高 -4.70455515482 -5.36699416899
零分 -5.4827064052 -5.36699416899
防暴警察 -5.4827064052 -4.82292612464
超微 -5.00558515048 -5.66802416465
越快 -5.4827064052 -5.36699416899
出口货 -5.18167640954 -5.66802416465
占据主动 -5.4827064052 -5.06596417333
美容业 -5.00558515048 -5.66802416465
拥吻 -5.4827064052 -4.96905416032
要用 -5.4827064052 -5.19090290993
离经叛道 -5.18167640954 -4.82292612464
何为 -5.00558515048 -5.06596417333
剩下 -5.4827064052 -5.19090290993
下庆 -5.4827064052 -5.36699416899
吊人 -5.4827064052 -5.19090290993
库容 -4.88064641388 -5.66802416465
刘宇 -5.4827064052 -5.19090290993
屈居 -5.4827064052 -4.96905416032
吴迪 -5.4827064052 -4.88987291427
便成 -5.4827064052 -4.88987291427
追捧 -3.93863836085 -3.87563247516
何不 -5.18167640954 -5.36699416899
刘家 -5.00558515048 -5.66802416465
认购证 -3.96419246533 -5.66802416465
动手术 -5.4827064052 -4.76493417766
那根 -5.4827064052 -5.36699416899
骄傲 -5.18167640954 -4.22086613331
通用汽车 -4.18167640954 -5.66802416465
住房贷款 -5.00558515048 -5.66802416465
克霍斯特 -5.4827064052 -4.34580486992
多乐士 -5.18167640954 -5.66802416465
宝拟发 -5.18167640954 -5.66802416465
那样 -4.88064641388 -5.19090290993
祸兮福所倚 -5.4827064052 -5.36699416899
渐露 -5.18167640954 -5.19090290993
难分上下 -5.4827064052 -5.19090290993
美国会 -4.78373640087 -5.66802416465
携手 -3.76670306157 -3.71863415801
正常人 -5.4827064052 -5.36699416899
男士 -5.4827064052 -4.20562616676
红晕 -5.4827064052 -4.76493417766
天龙 -4.52846389576 -5.66802416465
享受型 -5.18167640954 -5.19090290993
四分钟 -5.4827064052 -4.463904182
黑色幽默 -5.4827064052 -4.88987291427
银行业 -3.49148032951 -5.66802416465
队战 -5.4827064052 -5.19090290993
参保 -4.78373640087 -5.66802416465
征集 -4.57961641821 -5.66802416465
觅求 -5.18167640954 -5.66802416465
同曦挺 -5.4827064052 -5.36699416899
盛名之累 -5.4827064052 -5.36699416899
看准 -5.4827064052 -4.76493417766
荡气回肠 -5.4827064052 -5.36699416899
广昌 -5.18167640954 -5.66802416465
动感 -5.00558515048 -4.32560148383
暂行办法 -4.78373640087 -5.66802416465
因不 -5.18167640954 -5.66802416465
省份 -4.4827064052 -5.66802416465
方有胜机 -5.4827064052 -5.19090290993
志强 -5.18167640954 -4.88987291427
中甲京 -5.4827064052 -5.36699416899
听雨阁 -5.4827064052 -5.36699416899
因一 -5.4827064052 -5.06596417333
归根 -5.4827064052 -5.19090290993
防控 -4.63760836519 -5.66802416465
长衫 -5.4827064052 -5.36699416899
因为 -5.18167640954 -4.66802416465
跳蚤 -5.4827064052 -5.19090290993
豪情万丈 -5.4827064052 -4.41275165955
打碎 -4.88064641388 -4.96905416032
中外合资 -4.52846389576 -5.66802416465
看出 -5.4827064052 -5.36699416899
两连胜 -5.4827064052 -3.48904721736
李婷 -5.4827064052 -5.19090290993
热情高涨 -5.4827064052 -4.41275165955
商行 -3.86992254848 -5.66802416465
洞庭 -5.00558515048 -5.66802416465
再析 -5.4827064052 -4.76493417766
南岸区 -5.4827064052 -5.36699416899
塞尔 -5.4827064052 -3.49776244926
荣居 -5.00558515048 -5.66802416465
张炜 -5.18167640954 -5.66802416465
暑假 -5.00558515048 -5.36699416899
俊杰 -5.4827064052 -5.36699416899
跑道 -4.88064641388 -4.96905416032
静态 -5.00558515048 -5.66802416465
张炎 -5.00558515048 -5.66802416465
背上 -5.4827064052 -5.36699416899
哨球 -5.4827064052 -5.19090290993
一季度 -3.81994857352 -5.66802416465
奥瑞 -5.4827064052 -5.36699416899
顾家 -5.4827064052 -5.36699416899
巴布 -5.18167640954 -5.66802416465
事故 -4.57961641821 -4.76493417766
乘凉 -5.00558515048 -5.66802416465
狩猎场 -5.4827064052 -5.36699416899
恩仇录 -5.4827064052 -5.19090290993
顾客 -4.70455515482 -5.66802416465
大难 -5.4827064052 -5.19090290993
贵姓 -5.4827064052 -5.19090290993
索爱 -5.18167640954 -5.66802416465
袁隆平 -4.88064641388 -5.66802416465
弹钢琴 -5.4827064052 -5.36699416899
联赛 -5.4827064052 -3.1057313002
料到 -5.00558515048 -5.19090290993
神塔 -5.4827064052 -5.06596417333
恒盛 -5.00558515048 -5.66802416465
代行 -4.88064641388 -5.19090290993
最佳 -3.88064641388 -3.03658039564
扭转乾坤 -5.4827064052 -4.96905416032
此生 -5.4827064052 -5.06596417333
型材 -5.18167640954 -5.66802416465
妻儿 -5.4827064052 -4.14951022478
公司 -2.43777485906 -3.23827188465
左路 -5.4827064052 -4.27008415598
带练 -5.4827064052 -5.06596417333
代表 -4.27858642255 -4.25305081668
跌入 -5.18167640954 -4.82292612464
堰塞湖 -3.46151710613 -5.66802416465
最低 -3.7584305356 -4.41275165955
头牌 -5.4827064052 -5.06596417333
私募 -3.4108243979 -5.66802416465
打死 -5.4827064052 -5.06596417333
荣获 -4.78373640087 -4.76493417766
保障系统 -5.18167640954 -5.66802416465
举行会谈 -5.00558515048 -5.66802416465
屈身 -4.88064641388 -5.66802416465
放生 -5.4827064052 -4.88987291427
减油 -5.4827064052 -5.36699416899
龙船 -5.00558515048 -5.66802416465
期刊 -5.4827064052 -5.36699416899
期制 -5.18167640954 -5.66802416465
粽迎 -5.18167640954 -5.66802416465
百强 -4.63760836519 -5.36699416899
开心果 -5.4827064052 -5.36699416899
害人不浅 -5.4827064052 -5.19090290993
小分 -5.4827064052 -5.19090290993
万铁卫 -5.4827064052 -5.36699416899
龙舟 -4.88064641388 -4.55408081235
刘淇 -5.18167640954 -5.66802416465
中誉 -5.4827064052 -5.36699416899
长盛 -4.57961641821 -5.66802416465
设计规范 -5.18167640954 -5.66802416465
元盛 -5.18167640954 -5.66802416465
好吃 -5.4827064052 -5.36699416899
爱丽斯 -5.18167640954 -5.66802416465
戕之举 -4.88064641388 -5.66802416465
直呼 -5.4827064052 -5.36699416899
好听 -5.4827064052 -5.36699416899
建设项目 -4.78373640087 -5.66802416465
没给 -5.4827064052 -5.36699416899
黑色 -4.33657836953 -3.6995412161
唱片 -5.18167640954 -5.66802416465
发生争执 -5.4827064052 -5.19090290993
合成照 -5.4827064052 -5.36699416899
路边 -5.4827064052 -5.19090290993
李智英 -5.4827064052 -5.36699416899
肖建佳 -5.4827064052 -4.20562616676
和谐 -4.40352515916 -4.30629632864
训练场 -5.4827064052 -3.80470130453
通口河 -5.18167640954 -5.66802416465
迂回 -5.18167640954 -5.66802416465
激扬 -5.4827064052 -4.43757524328
周耀南 -5.18167640954 -5.66802416465
流向 -3.96419246533 -5.66802416465
慈善赛 -5.4827064052 -4.28781292294
巩晓 -5.4827064052 -5.06596417333
逃避 -5.00558515048 -5.36699416899
不良反应 -5.18167640954 -5.66802416465
齐伍 -5.4827064052 -4.88987291427
符宾 -5.4827064052 -5.19090290993
短跑 -5.4827064052 -5.19090290993
纯真 -5.4827064052 -5.36699416899
名企 -5.00558515048 -5.66802416465
总体 -3.82949389143 -5.06596417333
白沙瓦 -5.18167640954 -5.66802416465
国策 -5.00558515048 -5.66802416465
雷斯卡 -5.4827064052 -5.19090290993
获奖作品 -5.18167640954 -5.66802416465
从我做起 -5.00558515048 -5.66802416465
体教 -5.4827064052 -5.36699416899
再次 -3.36543510955 -3.49776244926
驱逐 -5.4827064052 -4.11172166389
庄心 -4.88064641388 -5.66802416465
八国集 -5.18167640954 -5.66802416465
提防 -4.57961641821 -4.66802416465
回老家 -5.4827064052 -4.82292612464
托尼争 -5.4827064052 -5.19090290993
国际禁毒日 -5.18167640954 -5.66802416465
漏网之鱼 -5.4827064052 -5.06596417333
转让款 -5.00558515048 -5.66802416465
置疑 -5.18167640954 -5.66802416465
短路 -5.18167640954 -5.66802416465
十余万 -5.4827064052 -5.36699416899
中芬 -5.18167640954 -5.66802416465
请求 -4.78373640087 -4.4919329056
朴茨茅斯 -5.4827064052 -4.96905416032
大楼 -5.4827064052 -5.19090290993
拉开战幕 -5.4827064052 -4.96905416032
大暴雨 -5.00558515048 -5.66802416465
短向视 -5.18167640954 -5.66802416465
打起 -5.4827064052 -5.06596417333
库里 -5.4827064052 -4.82292612464
大家伙 -5.4827064052 -5.19090290993
大放异彩 -5.4827064052 -4.08824056804
助推 -3.96419246533 -4.96905416032
止不住 -5.4827064052 -5.19090290993
福佑 -5.4827064052 -5.19090290993
爱好者 -5.4827064052 -5.19090290993
直属 -5.4827064052 -5.36699416899
怜爱 -5.4827064052 -4.19090290993
海尔集团 -4.70455515482 -5.66802416465
长城汽车 -5.18167640954 -5.66802416465
矬子 -5.4827064052 -5.36699416899
能替 -5.4827064052 -5.36699416899
你死我活 -5.4827064052 -5.36699416899
肿胀 -5.4827064052 -5.36699416899
扔给 -5.4827064052 -5.19090290993
不介意 -5.4827064052 -5.06596417333
深圳华强 -5.00558515048 -5.66802416465
最出色 -5.4827064052 -4.66802416465
赤胆 -5.4827064052 -5.36699416899
猛料 -5.4827064052 -4.66802416465
汇添 -4.30661514615 -5.66802416465
丛者 -5.4827064052 -5.36699416899
成队 -5.4827064052 -5.19090290993
政治化 -4.88064641388 -5.66802416465
成铁 -4.88064641388 -5.66802416465
减价 -4.88064641388 -5.66802416465
百万吨 -4.40352515916 -5.66802416465
体制改革 -4.88064641388 -5.66802416465
男队员 -5.4827064052 -5.36699416899
精美 -5.4827064052 -4.76493417766
韩鹏成 -5.4827064052 -5.19090290993
军用物资 -5.18167640954 -5.66802416465
不改其 -4.88064641388 -5.66802416465
减仓 -4.05134264105 -5.66802416465
废话 -5.4827064052 -5.06596417333
壮汉 -5.4827064052 -4.66802416465
台湾籍 -5.18167640954 -5.66802416465
葛洲坝 -3.86992254848 -5.66802416465
葡萄 -5.4827064052 -4.36699416899
闽信 -5.18167640954 -5.66802416465
五十步笑百步 -5.4827064052 -5.36699416899
驻扎 -5.4827064052 -5.36699416899
员工 -3.86992254848 -4.88987291427
平和 -5.00558515048 -3.96905416032
齐二药 -4.63760836519 -5.66802416465
院士 -4.4827064052 -5.66802416465
分获 -5.18167640954 -4.76493417766
中西部 -4.16048711047 -5.66802416465
索赔 -4.30661514615 -4.55408081235
回望 -5.4827064052 -5.36699416899
蓝黑 -5.4827064052 -4.20562616676
教练组 -5.4827064052 -4.30629632864
急功近利 -5.4827064052 -4.88987291427
及过 -5.18167640954 -5.66802416465
单边 -4.18167640954 -5.66802416465
移植 -5.18167640954 -4.71378165522
年不晚 -5.4827064052 -5.19090290993
航全 -5.18167640954 -5.66802416465
再举 -5.00558515048 -5.66802416465
深证 -4.78373640087 -5.66802416465
日线 -5.18167640954 -5.66802416465
再临 -5.18167640954 -5.36699416899
吸引 -4.05134264105 -3.82917507392
反起 -5.4827064052 -5.19090290993
求同存异 -5.18167640954 -5.66802416465
边后卫 -5.4827064052 -4.88987291427
丙酮 -4.78373640087 -5.66802416465
养护 -5.18167640954 -5.66802416465
再上 -5.00558515048 -5.66802416465
再下 -4.63760836519 -4.88987291427
香消玉殒 -5.18167640954 -5.66802416465
纽带 -4.78373640087 -5.66802416465
攻杀 -5.4827064052 -5.36699416899
协防 -5.4827064052 -4.96905416032
柳钢 -4.78373640087 -5.66802416465
借出 -5.18167640954 -5.66802416465
已见底 -5.00558515048 -5.66802416465
飞翼 -5.4827064052 -4.16287418633
使然 -5.4827064052 -5.06596417333
平能 -4.88064641388 -5.66802416465
白金 -5.18167640954 -4.36699416899
不负 -5.4827064052 -5.19090290993
远处 -5.4827064052 -5.36699416899
微红 -5.4827064052 -5.19090290993
中海 -3.70455515482 -5.66802416465
交流 -4.44131372005 -4.00526633297
煤保 -4.78373640087 -5.66802416465
机器人 -5.4827064052 -5.19090290993
飞翔 -5.00558515048 -4.32560148383
不购 -5.00558515048 -5.66802416465
自带 -5.18167640954 -5.66802416465
有线 -4.4827064052 -5.66802416465
里奇 -5.4827064052 -3.82292612464
不败 -4.70455515482 -3.52814507825
科技类 -4.78373640087 -5.66802416465
互赞 -5.4827064052 -5.19090290993
早为 -5.4827064052 -5.36699416899
拉米雷斯 -5.4827064052 -5.19090290993
无刀 -5.4827064052 -5.36699416899
远大 -4.88064641388 -5.66802416465
不贵 -5.4827064052 -5.19090290993
范德萨 -5.4827064052 -3.86184419067
暴雨成灾 -5.00558515048 -5.66802416465
未降 -5.00558515048 -5.66802416465
塞米赫 -5.4827064052 -4.05524030793
金陵 -4.05134264105 -5.19090290993
贝克汉姆 -5.4827064052 -4.2366604005
巨单 -5.18167640954 -5.66802416465
按息 -5.00558515048 -5.66802416465
誓灭 -5.4827064052 -5.36699416899
资产负债率 -4.63760836519 -5.66802416465
端倪 -4.88064641388 -4.71378165522
波霸女 -5.4827064052 -3.88987291427
集贸市场 -5.00558515048 -5.66802416465
榜绿 -5.4827064052 -5.19090290993
二路 -5.4827064052 -4.96905416032
开桨 -5.4827064052 -5.36699416899
关口 -3.71927841164 -4.96905416032
辉煌 -4.3687630529 -3.60356617543
贸易壁垒 -4.78373640087 -5.66802416465
立方米 -4.57961641821 -5.66802416465
德立城 -5.4827064052 -5.19090290993
对接 -4.18167640954 -5.66802416465
惊愕 -5.4827064052 -4.17666247082
这点 -5.4827064052 -5.19090290993
筹款 -4.88064641388 -5.19090290993
简易房 -5.00558515048 -5.66802416465
